data_type,display_in_jbrowse,show_feature_label,label,comment,assayed_gene_product,background,alleles,mutant(s),conditions,growth_phase_or_response,strand,assay_type,first_author,publication_year,pmed_id,DB,study_id,sample_id,short_description,data_file_type,source_url
Transcripts,yes,yes,Transcriptome during meiosis (6h) - Kuang et al. (2017),,,mat1-PΔ17/mat1-M-smt-o his2/+ leu1-32/+ ura4/+ ade6-M210/ade6-M216,WT,not applicable,"EMM, nitrogen starvation",meiosis,,RNA-seq,Kuang,2017,27856494,GEO,GSE79802,"GSM2103024,GSM2103030,GSM2103036",,rnaseq,https://www.pombase.org/external_datasets/Kuang_IsoSeq_2017_PMID_27856494/rep2_meiosis_hour_6.sorted.bam
Transcripts,yes,yes,Transcriptome during meiosis (8h) - Kuang et al. (2017),,,mat1-PΔ17/mat1-M-smt-o his2/+ leu1-32/+ ura4/+ ade6-M210/ade6-M216,WT,not applicable,"EMM, nitrogen starvation",meiosis,,RNA-seq,Kuang,2017,27856494,GEO,GSE79802,"GSM2103025,GSM2103031,GSM2103037",,rnaseq,https://www.pombase.org/external_datasets/Kuang_IsoSeq_2017_PMID_27856494/rep2_meiosis_hour_8.sorted.bam
Transcripts,yes,yes,Transcriptome during meiosis (10h) - Kuang et al. (2017),,,mat1-PΔ17/mat1-M-smt-o his2/+ leu1-32/+ ura4/+ ade6-M210/ade6-M216,WT,not applicable,"EMM, nitrogen starvation",meiosis,,RNA-seq,Kuang,2017,27856494,GEO,GSE79802,"GSM2103026,GSM2103032,GSM2103038",,rnaseq,https://www.pombase.org/external_datasets/Kuang_IsoSeq_2017_PMID_27856494/rep2_meiosis_hour_10.sorted.bam
Chromatin binding,yes,yes,Ace2 ChIP-seq ; repeat 1 - Skribbe et al. (2025),,Ace2,h- leu1-32 ura-D18 ade6-704 ace2::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445821,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445821_Ace2_ChIP_rep1_cpm_1.bw
Chromatin binding,yes,yes,Ace2 ChIP-seq ; repeat 2 - Skribbe et al. (2025),,Ace2,h- leu1-32 ura-D18 ade6-704 ace2::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445822,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445822_Ace2_ChIP_rep2_cpm_1.bw
Chromatin binding,yes,yes,Ace2 ChIP-seq Input ; repeat 1 - Skribbe et al. (2025),,Ace2,h- leu1-32 ura-D18 ade6-704 ace2::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445819,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445819_Ace2_IN_rep1_cpm_1.bw
Chromatin binding,yes,yes,Ace2 ChIP-seq Input ; repeat 2 - Skribbe et al. (2025),,Ace2,h- leu1-32 ura-D18 ade6-704 ace2::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445820,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445820_Ace2_IN_rep2_cpm_1.bw
Chromatin binding,yes,yes,Fil1 ChIP-seq ; repeat 1 - Skribbe et al. (2025),,Fil1,h- leu1-32 ura-D18 ade6-704 fil1::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445849,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445849_Fil1_ChIP_rep1_cpm_1.bw
Chromatin binding,yes,yes,Fil1 ChIP-seq ; repeat 2 - Skribbe et al. (2025),,Fil1,h- leu1-32 ura-D18 ade6-704 fil1::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445850,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445850_Fil1_ChIP_rep2_cpm_1.bw
Chromatin binding,yes,yes,Fil1 ChIP-seq Input ; repeat 1 - Skribbe et al. (2025),,Fil1,h- leu1-32 ura-D18 ade6-704 fil1::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445847,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445847_Fil1_IN_rep1_cpm_1.bw
Chromatin binding,yes,yes,Fil1 ChIP-seq Input ; repeat 2 - Skribbe et al. (2025),,Fil1,h- leu1-32 ura-D18 ade6-704 fil1::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445848,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445848_Fil1_IN_rep2_cpm_1.bw
Chromatin binding,yes,yes,Fkh2 ChIP-seq ; repeat 1 - Skribbe et al. (2025),,Fkh2,h- leu1-32 ura-D18 ade6-704 fkh2::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445853,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445853_Fkh2_ChIP_rep1_cpm_1.bw
Chromatin binding,yes,yes,Fkh2 ChIP-seq ; repeat 2 - Skribbe et al. (2025),,Fkh2,h- leu1-32 ura-D18 ade6-704 fkh2::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445854,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445854_Fkh2_ChIP_rep2_cpm_1.bw
Chromatin binding,yes,yes,Fkh2 ChIP-seq Input ; repeat 1 - Skribbe et al. (2025),,Fkh2,h- leu1-32 ura-D18 ade6-704 fkh2::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445851,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445851_Fkh2_IN_rep1_cpm_1.bw
Chromatin binding,yes,yes,Fkh2 ChIP-seq Input ; repeat 2 - Skribbe et al. (2025),,Fkh2,h- leu1-32 ura-D18 ade6-704 fkh2::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445852,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445852_Fkh2_IN_rep2_cpm_1.bw
Chromatin binding,yes,yes,Adn2 ChIP-seq ; repeat 1 - Skribbe et al. (2025),,Adn2,h- leu1-32 ura-D18 ade6-704 adn2::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445857,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445857_Adn2_ChIP_rep1_cpm_1.bw
Chromatin binding,yes,yes,Adn2 ChIP-seq ; repeat 2 - Skribbe et al. (2025),,Adn2,h- leu1-32 ura-D18 ade6-704 adn2::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445858,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445858_Adn2_ChIP_rep2_cpm_1.bw
Chromatin binding,yes,yes,Adn2 ChIP-seq Input ; repeat 1 - Skribbe et al. (2025),,Adn2,h- leu1-32 ura-D18 ade6-704 adn2::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445855,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445855_Adn2_IN_rep1_cpm_1.bw
Chromatin binding,yes,yes,Adn2 ChIP-seq Input ; repeat 2 - Skribbe et al. (2025),,Adn2,h- leu1-32 ura-D18 ade6-704 adn2::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445856,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445856_Adn2_IN_rep2_cpm_1.bw
Chromatin binding,yes,yes,Gaf1 ChIP-seq ; repeat 1 - Skribbe et al. (2025),,Gaf1,h- leu1-32 ura-D18 ade6-704 gaf1::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445861,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445861_Gaf1_ChIP_rep1_cpm_1.bw
Chromatin binding,yes,yes,Gaf1 ChIP-seq ; repeat 2 - Skribbe et al. (2025),,Gaf1,h- leu1-32 ura-D18 ade6-704 gaf1::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445862,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445862_Gaf1_ChIP_rep2_cpm_1.bw
Chromatin binding,yes,yes,Gaf1 ChIP-seq Input ; repeat 1 - Skribbe et al. (2025),,Gaf1,h- leu1-32 ura-D18 ade6-704 gaf1::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445859,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445859_Gaf1_IN_rep1_cpm_1.bw
Chromatin binding,yes,yes,Gaf1 ChIP-seq Input ; repeat 2 - Skribbe et al. (2025),,Gaf1,h- leu1-32 ura-D18 ade6-704 gaf1::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445860,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445860_Gaf1_IN_rep2_cpm_1.bw
Chromatin binding,yes,yes,Hsf1 ChIP-seq ; repeat 1 - Skribbe et al. (2025),,Hsf1,h- leu1-32 ura-D18 ade6-704 hsf1::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445865,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445865_Hsf1_ChIP_rep1_cpm_1.bw
Chromatin binding,yes,yes,Hsf1 ChIP-seq ; repeat 2 - Skribbe et al. (2025),,Hsf1,h- leu1-32 ura-D18 ade6-704 hsf1::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445866,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445866_Hsf1_ChIP_rep2_cpm_1.bw
Chromatin binding,yes,yes,Hsf1 ChIP-seq Input ; repeat 1 - Skribbe et al. (2025),,Hsf1,h- leu1-32 ura-D18 ade6-704 hsf1::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445863,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445863_Hsf1_IN_rep1_cpm_1.bw
Chromatin binding,yes,yes,Hsf1 ChIP-seq Input ; repeat 2 - Skribbe et al. (2025),,Hsf1,h- leu1-32 ura-D18 ade6-704 hsf1::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445864,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445864_Hsf1_IN_rep2_cpm_1.bw
Chromatin binding,yes,yes,Adn3 ChIP-seq ; repeat 1 - Skribbe et al. (2025),,Adn3,h- leu1-32 ura-D18 ade6-704 adn3::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445869,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445869_Adn3_ChIP_rep1_cpm_1.bw
Chromatin binding,yes,yes,Adn3 ChIP-seq ; repeat 2 - Skribbe et al. (2025),,Adn3,h- leu1-32 ura-D18 ade6-704 adn3::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445870,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445870_Adn3_ChIP_rep2_cpm_1.bw
Chromatin binding,yes,yes,Adn3 ChIP-seq Input ; repeat 1 - Skribbe et al. (2025),,Adn3,h- leu1-32 ura-D18 ade6-704 adn3::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445867,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445867_Adn3_IN_rep1_cpm_1.bw
Chromatin binding,yes,yes,Adn3 ChIP-seq Input ; repeat 2 - Skribbe et al. (2025),,Adn3,h- leu1-32 ura-D18 ade6-704 adn3::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445868,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445868_Adn3_IN_rep2_cpm_1.bw
Chromatin binding,yes,yes,Ams2 ChIP-seq ; repeat 1 - Skribbe et al. (2025),,Ams2,h- leu1-32 ura-D18 ade6-704 ams2::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445873,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445873_Ams2_ChIP_rep1_cpm_1.bw
Chromatin binding,yes,yes,Ams2 ChIP-seq ; repeat 2 - Skribbe et al. (2025),,Ams2,h- leu1-32 ura-D18 ade6-704 ams2::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445874,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445874_Ams2_ChIP_rep2_cpm_1.bw
Chromatin binding,yes,yes,Ams2 ChIP-seq Input ; repeat 1 - Skribbe et al. (2025),,Ams2,h- leu1-32 ura-D18 ade6-704 ams2::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445871,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445871_Ams2_IN_rep1_cpm_1.bw
Chromatin binding,yes,yes,Ams2 ChIP-seq Input ; repeat 2 - Skribbe et al. (2025),,Ams2,h- leu1-32 ura-D18 ade6-704 ams2::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445872,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445872_Ams2_IN_rep2_cpm_1.bw
Chromatin binding,yes,yes,Res1 ChIP-seq ; repeat 1 - Skribbe et al. (2025),,Res1,h- leu1-32 ura-D18 ade6-704 res1::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445877,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445877_Res1_ChIP_rep1_cpm_1.bw
Chromatin binding,yes,yes,Res1 ChIP-seq ; repeat 2 - Skribbe et al. (2025),,Res1,h- leu1-32 ura-D18 ade6-704 res1::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445878,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445878_Res1_ChIP_rep2_cpm_1.bw
Chromatin binding,yes,yes,Res1 ChIP-seq Input ; repeat 1 - Skribbe et al. (2025),,Res1,h- leu1-32 ura-D18 ade6-704 res1::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445875,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445875_Res1_IN_rep1_cpm_1.bw
Chromatin binding,yes,yes,Res1 ChIP-seq Input ; repeat 2 - Skribbe et al. (2025),,Res1,h- leu1-32 ura-D18 ade6-704 res1::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445876,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445876_Res1_IN_rep2_cpm_1.bw
Chromatin binding,yes,yes,Atf1 ChIP-seq ; repeat 1 - Skribbe et al. (2025),,Atf1,h- leu1-32 ura-D18 ade6-704 atf1::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445881,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445881_Atf1_ChIP_rep1_cpm_1.bw
Chromatin binding,yes,yes,Atf1 ChIP-seq ; repeat 2 - Skribbe et al. (2025),,Atf1,h- leu1-32 ura-D18 ade6-704 atf1::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445882,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445882_Atf1_ChIP_rep2_cpm_1.bw
Chromatin binding,yes,yes,Atf1 ChIP-seq Input ; repeat 1 - Skribbe et al. (2025),,Atf1,h- leu1-32 ura-D18 ade6-704 atf1::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445879,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445879_Atf1_IN_rep1_cpm_1.bw
Chromatin binding,yes,yes,Atf1 ChIP-seq Input ; repeat 2 - Skribbe et al. (2025),,Atf1,h- leu1-32 ura-D18 ade6-704 atf1::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445880,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445880_Atf1_IN_rep2_cpm_1.bw
Chromatin binding,yes,yes,Sak1 ChIP-seq ; repeat 1 - Skribbe et al. (2025),,Sak1,h- leu1-32 ura-D18 ade6-704 sak1::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445885,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445885_Sak1_ChIP_rep1_cpm_1.bw
Chromatin binding,yes,yes,Sak1 ChIP-seq ; repeat 2 - Skribbe et al. (2025),,Sak1,h- leu1-32 ura-D18 ade6-704 sak1::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445886,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445886_Sak1_ChIP_rep2_cpm_1.bw
Chromatin binding,yes,yes,Sak1 ChIP-seq Input ; repeat 1 - Skribbe et al. (2025),,Sak1,h- leu1-32 ura-D18 ade6-704 sak1::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445883,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445883_Sak1_IN_rep1_cpm_1.bw
Chromatin binding,yes,yes,Sak1 ChIP-seq Input ; repeat 2 - Skribbe et al. (2025),,Sak1,h- leu1-32 ura-D18 ade6-704 sak1::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445884,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445884_Sak1_IN_rep2_cpm_1.bw
Chromatin binding,yes,yes,Cdc10 ChIP-seq ; repeat 1 - Skribbe et al. (2025),,Cdc10,h- leu1-32 ura-D18 ade6-704 cdc10::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445825,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445825_Cdc10_ChIP_rep1_cpm_1.bw
Chromatin binding,yes,yes,Cdc10 ChIP-seq ; repeat 2 - Skribbe et al. (2025),,Cdc10,h- leu1-32 ura-D18 ade6-704 cdc10::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445826,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445826_Cdc10_ChIP_rep2_cpm_1.bw
Chromatin binding,yes,yes,Cdc10 ChIP-seq Input ; repeat 1 - Skribbe et al. (2025),,Cdc10,h- leu1-32 ura-D18 ade6-704 cdc10::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445823,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445823_Cdc10_IN_rep1_cpm_1.bw
Chromatin binding,yes,yes,Cdc10 ChIP-seq Input ; repeat 2 - Skribbe et al. (2025),,Cdc10,h- leu1-32 ura-D18 ade6-704 cdc10::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445824,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445824_Cdc10_IN_rep2_cpm_1.bw
Chromatin binding,yes,yes,Teb1 ChIP-seq ; repeat 1 - Skribbe et al. (2025),,Teb1,h- leu1-32 ura-D18 ade6-704 teb1::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445889,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445889_Teb1_ChIP_rep1_cpm_1.bw
Chromatin binding,yes,yes,Teb1 ChIP-seq ; repeat 2 - Skribbe et al. (2025),,Teb1,h- leu1-32 ura-D18 ade6-704 teb1::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445890,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445890_Teb1_ChIP_rep2_cpm_1.bw
Chromatin binding,yes,yes,Teb1 ChIP-seq Input ; repeat 1 - Skribbe et al. (2025),,Teb1,h- leu1-32 ura-D18 ade6-704 teb1::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445887,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445887_Teb1_IN_rep1_cpm_1.bw
Chromatin binding,yes,yes,Teb1 ChIP-seq Input ; repeat 2 - Skribbe et al. (2025),,Teb1,h- leu1-32 ura-D18 ade6-704 teb1::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445888,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445888_Teb1_IN_rep2_cpm_1.bw
Chromatin binding,yes,yes,Zas1 ChIP-seq ; repeat 1 - Skribbe et al. (2025),,Zas1,h- leu1-32 ura-D18 ade6-704 zas1::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445893,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445893_Zas1_ChIP_rep1_cpm_1.bw
Chromatin binding,yes,yes,Zas1 ChIP-seq ; repeat 2 - Skribbe et al. (2025),,Zas1,h- leu1-32 ura-D18 ade6-704 zas1::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445894,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445894_Zas1_ChIP_rep2_cpm_1.bw
Chromatin binding,yes,yes,Zas1 ChIP-seq Input ; repeat 1 - Skribbe et al. (2025),,Zas1,h- leu1-32 ura-D18 ade6-704 zas1::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445891,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445891_Zas1_IN_rep1_cpm_1.bw
Chromatin binding,yes,yes,Zas1 ChIP-seq Input ; repeat 2 - Skribbe et al. (2025),,Zas1,h- leu1-32 ura-D18 ade6-704 zas1::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445892,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445892_Zas1_IN_rep2_cpm_1.bw
Chromatin binding,yes,yes,Cbf11 ChIP-seq ; repeat 1 - Skribbe et al. (2025),,Cbf11,h- leu1-32 ura-D18 ade6-704 3xFlag-6xGly::cbf11,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445897,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445897_Cbf11_ChIP_rep1_cpm_1.bw
Chromatin binding,yes,yes,Cbf11 ChIP-seq ; repeat 2 - Skribbe et al. (2025),,Cbf11,h- leu1-32 ura-D18 ade6-704 3xFlag-6xGly::cbf11,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445898,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445898_Cbf11_ChIP_rep2_cpm_1.bw
